t_no,date,day,time,cusno,product,price,quantity,amount,gender,age,region,year
7358,2021-09-23,목,10,978,30,83319.94512956277,128.48152154123116,10705073.324978117,0,20,9,2021
7602,2020-10-09,금,8,978,30,44949.91084767236,131.72086192429083,5920841.000275434,0,20,9,2020
9463,2021-07-16,금,5,978,30,65152.92004340705,215.30667309698555,14027858.45709988,0,20,9,2021
9757,2021-03-18,목,24,978,20,70772.712728923,194.1733344957152,13742173.621882329,0,20,9,2021
1229,2021-03-12,금,5,43,30,47851.117759052,190.474820009908,9114433.04242834,1,39,2,2021
2289,2020-09-12,토,12,43,20,70466.78253271025,207.9694181545051,14654935.762547793,1,39,2,2020
3120,2021-05-01,토,10,43,10,66580.39526295687,155.76606808103577,10370966.381392011,1,39,2,2021
3890,2020-12-20,일,3,43,20,80260.15214906778,157.7652513816606,12662263.079728004,1,39,2,2020
4244,2020-02-08,토,5,43,10,49070.89039121023,209.1959692728043,10265432.478468765,1,39,2,2020
5029,2021-05-03,월,6,43,20,37481.0026987532,115.97638755016249,4346911.294759288,1,39,2,2021
6460,2021-07-20,화,4,43,10,48557.86203056483,81.45889721983353,3955469.892362637,1,39,2,2021
9871,2021-11-27,토,22,43,30,58697.45864889231,155.41600911206194,9122524.768231126,1,39,2,2021
1231,2021-11-25,목,19,230,10,56559.219083639466,214.43498696194007,12128275.40677774,0,11,7,2021
1770,2021-01-15,금,7,230,10,50148.35872246589,185.21818545290404,9288388.006016444,0,11,7,2021
8391,2020-11-29,일,6,230,20,28633.226460900296,211.2515408756565,6048813.210106809,0,11,7,2020
8686,2020-04-10,금,15,230,10,62411.10323746801,86.92857803853987,5425308.458249606,0,11,7,2020
8743,2021-09-17,금,10,230,10,83728.96211125352,187.8113075997734,15725245.858086407,0,11,7,2021
8998,2020-04-29,수,18,230,20,62322.64785112408,202.4504648234031,12617249.026485335,0,11,7,2020
1242,2020-02-10,월,23,79,30,64379.17749048428,115.72066924142402,7450001.504411262,1,20,8,2020
2119,2020-04-01,수,8,79,10,63858.38593314336,211.45774108109725,13503350.038507411,1,20,8,2020
2710,2020-08-10,월,5,79,20,61368.72665553562,169.33687842712646,10391988.60489599,1,20,8,2020
3562,2021-11-26,금,16,79,30,68957.2685108962,307.0401049105345,21172646.95792947,1,20,8,2021
4474,2020-11-30,월,21,79,20,61344.97976719789,79.96558561410454,4905487.231569374,1,20,8,2020
4749,2021-07-27,화,6,79,10,51294.69997443771,233.3950712767412,11971930.156652944,1,20,8,2021
5677,2020-05-30,토,12,79,30,44434.4325064401,157.10876170182758,6981038.668010239,1,20,8,2020
7194,2021-10-10,일,9,79,30,52198.9261927498,104.19710361238172,5438976.920961018,1,20,8,2021
7778,2020-01-30,목,1,79,30,60191.77617009187,151.36342350439998,9110833.307915667,1,20,8,2020
8593,2020-11-08,일,24,79,30,51246.35717936063,186.16651364803693,9540355.653243616,1,20,8,2020
9741,2020-10-12,월,11,79,30,60194.74542670404,219.0466483974265,13185457.236855838,1,20,8,2020
9868,2021-01-20,수,19,79,10,61966.3554714802,248.6607881820969,15408602.792310258,1,20,8,2021
1243,2021-12-15,수,7,602,10,67559.32196877163,235.67849254780168,15922279.15915168,0,68,8,2021
2551,2021-08-30,월,13,602,30,73941.29573009766,132.39530079252768,9789480.089175522,0,68,8,2021
3466,2020-07-24,금,5,602,10,56840.19069278777,223.05714036638128,12678610.39381304,0,68,8,2020
4203,2020-12-09,수,2,602,30,37169.96961859496,191.0902099240872,7102817.297289255,0,68,8,2020
4215,2020-05-19,화,14,602,30,50834.42273523836,145.84085924568578,7413735.890965586,0,68,8,2020
5214,2020-05-21,목,6,602,30,56358.36760000348,164.99352694321146,9298765.84308659,0,68,8,2020
5746,2020-08-30,일,21,602,20,29675.49483341417,143.45096871533732,4256978.480960251,0,68,8,2020
6040,2021-11-28,일,22,602,20,75444.03894475724,175.76640260577062,13260527.32336964,0,68,8,2021
8189,2021-04-15,목,10,602,20,57753.884214445614,142.5936819061373,8235338.994518543,0,68,8,2021
8375,2021-02-16,화,10,602,30,61145.96379094634,129.6864497680276,7929802.961692196,0,68,8,2021
8539,2020-07-15,수,24,602,10,75115.61062322294,194.8902719510334,14639301.782127852,0,68,8,2020
8930,2021-08-31,화,19,602,10,46788.50001898516,201.36306805609456,9421475.91356549,0,68,8,2021
1244,2020-03-05,목,16,328,10,63881.04888910303,166.04543148409795,10607156.326447869,0,18,1,2020
1267,2021-10-31,일,20,328,30,54173.48736809443,233.33177321273217,12640395.86871502,0,18,1,2021
1601,2021-09-12,일,18,328,10,53119.94814497499,162.8943554974682,8652939.717134632,0,18,1,2021
4323,2020-09-22,화,8,328,30,44772.207266494726,161.0623843175791,7211118.453502482,0,18,1,2020
4331,2021-08-17,화,16,328,30,79374.98734014903,202.73706656369436,16092252.09187219,0,18,1,2021
4517,2021-10-04,월,3,328,20,50402.97387259026,168.43237039520662,8489492.364328044,0,18,1,2021
4522,2020-02-16,일,10,328,30,65661.32973571135,177.83033089921474,11676575.994183997,0,18,1,2020
1246,2021-09-24,금,17,222,20,29118.530283861124,65.117259449997,1896118.8912967795,1,72,10,2021
1736,2021-02-24,수,4,222,10,72482.03122003807,174.88446678071395,12675981.38109942,1,72,10,2021
3972,2021-11-04,목,16,222,10,70668.32199890458,95.10973966387024,6721245.707798368,1,72,10,2021
5276,2021-01-05,화,2,222,20,57115.93880888955,121.33837003384028,6930354.918023218,1,72,10,2021
7894,2020-09-24,목,15,222,30,52511.64330168275,116.39017540361952,6111839.374615157,1,72,10,2020
8482,2021-04-03,토,23,222,20,61410.64716221251,129.05526705518824,7925367.469551274,1,72,10,2021
9040,2020-04-04,토,24,222,10,88220.69128953663,150.41599633865147,13269803.178000243,1,72,10,2020
9680,2021-05-08,토,22,222,10,30705.03595843437,153.1139963746448,4701370.764423059,1,72,10,2021
1247,2021-08-19,목,10,325,10,66833.25497724452,202.90087386104557,13560525.837860985,1,76,2,2021
3723,2020-05-13,수,19,325,30,42793.16946485373,183.78303533947096,7864658.576047184,1,76,2,2020
3966,2020-06-10,수,21,325,10,55450.20318512118,91.91345685663076,5096619.858147045,1,76,2,2020
4188,2020-06-05,금,3,325,10,52214.44816377874,177.76530107300238,9281917.098194804,1,76,2,2020
4609,2021-02-13,토,10,325,20,49653.25672214277,187.9306488129512,9331368.75146832,1,76,2,2021
6020,2021-12-09,목,4,325,30,55584.38561096748,159.94651916688875,8890528.998504346,1,76,2,2021
6184,2021-03-16,화,8,325,30,39634.17546082293,171.52746363595782,6798349.590097476,1,76,2,2021
6412,2021-05-30,일,18,325,30,70341.41726058417,182.3952245823873,12829938.598687666,1,76,2,2021
6529,2021-10-25,월,5,325,10,30266.335672006942,207.24131351887968,6272435.160070043,1,76,2,2021
6583,2020-01-18,토,5,325,10,63394.50524379154,106.02594975835656,6721462.627934113,1,76,2,2020
6634,2020-12-19,토,4,325,20,51097.98579726933,163.59149285145577,8359195.778277773,1,76,2,2020
8499,2020-08-13,목,2,325,20,39112.48206024556,239.41836730113903,9364246.595959082,1,76,2,2020
9347,2021-06-17,목,23,325,30,58605.619145863166,235.4521445342005,13798818.709648082,1,76,2,2021
1251,2021-08-04,수,24,996,10,33633.11395925064,210.97661616136264,7095800.57409219,0,57,10,2021
1403,2020-08-25,화,3,996,20,56296.640238402586,197.38684806832333,11112216.373494629,0,57,10,2020
1503,2021-09-26,일,23,996,10,35536.201864987896,245.74783955069304,8732944.834158083,0,57,10,2021
1764,2021-03-14,일,7,996,30,62280.36087519265,257.135511124913,16014492.4266867,0,57,10,2021
2525,2021-01-12,화,17,996,30,42612.33375121055,168.57711446950017,7183464.264590367,0,57,10,2021
3004,2020-05-08,금,9,996,10,49331.39039782391,132.22006310384808,6522599.551400842,0,57,10,2020
3242,2021-02-05,금,23,996,20,59905.33383828991,162.46769706029832,9732681.630335324,0,57,10,2021
5304,2020-07-28,화,24,996,30,44767.24318174496,308.13722984988885,13794454.302039215,0,57,10,2020
6293,2021-03-30,화,10,996,20,54910.17282107958,106.26492500522563,5835025.396856001,0,57,10,2021
7114,2020-01-29,수,9,996,20,34245.18009574841,153.80420837243116,5267052.81519792,0,57,10,2020
7461,2021-01-17,일,20,996,30,64687.76257602288,113.0428957637668,7312492.00207265,0,57,10,2021
8305,2021-05-10,월,15,996,10,80784.63077668704,179.55942774691613,14505642.073007835,0,57,10,2021
8769,2021-12-19,일,23,996,20,95366.35579572724,122.1283517921464,11646935.849755574,0,57,10,2021
9619,2020-09-07,월,12,996,20,57026.997897955225,169.4566278544593,9663602.76045083,0,57,10,2020
1253,2020-12-16,수,15,912,10,66920.92960969362,89.79262144866348,6009005.699435874,0,38,5,2020
1301,2020-01-11,토,22,912,20,30458.2118018894,200.88240950534004,6118518.975987528,0,38,5,2020
2304,2020-05-11,월,1,912,20,77063.17896399285,227.04524498450692,17496828.347164657,0,38,5,2020
2620,2020-04-10,금,22,912,20,66750.94394681626,157.5506812445077,10516656.692534847,0,38,5,2020
3313,2020-12-19,토,4,912,30,48863.83857377547,168.31536613851938,8224534.880478525,0,38,5,2020
4262,2021-09-20,월,18,912,20,73293.83494970576,167.09197889604428,12246811.92262639,0,38,5,2021
4271,2021-02-08,월,10,912,20,52120.82322290373,181.98856629206884,9485393.892298616,0,38,5,2021
5098,2021-06-11,금,17,912,20,49231.58798202659,172.51026668573698,8492954.37214173,0,38,5,2021
5473,2020-08-29,토,20,912,20,62479.972933656754,207.39348853563556,12957939.55032316,0,38,5,2020
7671,2020-06-14,일,4,912,10,40639.36753126319,227.5079054222112,9245777.384721106,0,38,5,2020
8578,2020-06-16,화,11,912,30,70234.16985766267,138.94161886236913,9758449.25947826,0,38,5,2020
1258,2020-05-06,수,13,200,30,40743.90405421007,160.7788339931557,6550757.386164905,0,65,5,2020
3031,2021-05-22,토,20,200,20,40828.14748481579,213.1693473341706,8703309.55220144,0,65,5,2021
3607,2020-03-16,월,7,200,30,42820.529155791744,112.65447563334746,4823924.258388186,0,65,5,2020
4264,2021-10-15,금,5,200,20,66513.49521591642,88.90025186486059,5913066.47710717,0,65,5,2021
4832,2020-01-28,화,16,200,30,46978.241758041455,183.9529825347406,8641787.685629822,0,65,5,2020
4981,2021-09-08,수,8,200,10,36599.08631872536,195.63559401140904,7160083.992238669,0,65,5,2021
5546,2021-10-22,금,19,200,10,47135.73254869301,142.91200556831365,6736262.072465358,0,65,5,2021
5699,2021-04-10,토,14,200,10,55278.11196514386,149.1268490007662,8243450.656073456,0,65,5,2021
5776,2020-04-26,일,24,200,30,38969.86364634857,141.27263836486637,5505375.454038754,0,65,5,2020
1261,2020-03-04,수,6,233,20,39385.63394052684,136.65493998900735,5382241.442571706,1,54,1,2020
1868,2020-10-01,목,15,233,30,85701.2851710918,204.1650760929244,17497209.40821737,1,54,1,2020
3641,2020-11-29,일,24,233,30,43517.81496405873,123.08849105354724,5356542.177873467,1,54,1,2020
4072,2021-05-14,금,3,233,20,51147.5733222523,162.6740430555366,8320382.544810286,1,54,1,2021
4990,2021-04-03,토,6,233,20,50520.261856308985,134.99312763898217,6819888.157123521,1,54,1,2021
7911,2021-03-06,토,18,233,10,49752.06956934849,111.19994136520332,5532427.218909069,1,54,1,2021
1262,2020-10-19,월,16,226,30,64552.50711316245,211.8090704489657,13672806.526789188,0,70,9,2020
1265,2020-02-16,일,21,226,20,69191.14761034824,151.67189278612256,10494352.322105518,0,70,9,2020
1872,2020-04-07,화,13,226,30,51390.12447539879,182.31431886141823,9369155.539935833,0,70,9,2020
2025,2021-06-24,목,9,226,20,38181.99812950488,108.91616607003016,4158636.849158735,0,70,9,2021
2035,2021-07-08,목,12,226,30,73822.70610557165,142.0623313737235,10487425.73767472,0,70,9,2021
2981,2020-05-27,수,11,226,10,54379.63150860925,206.8730621642389,11249680.889548928,0,70,9,2020
3066,2021-06-08,화,18,226,30,80293.62199582429,286.0974814973721,22971803.03330733,0,70,9,2021
4158,2021-04-22,목,2,226,20,23858.43108730171,88.66252531336875,2115348.750215152,0,70,9,2021
5320,2020-05-17,일,20,226,10,58506.54087552193,165.4608997534724,9680544.89472717,0,70,9,2020
5603,2021-01-30,토,1,226,30,82966.18724243686,191.9985664051724,15929389.01065098,0,70,9,2021
8710,2021-05-27,목,5,226,10,50718.59677281888,147.5066492717496,7481330.265723485,0,70,9,2021
1270,2020-04-15,수,24,56,10,52532.21143684914,210.91540009141823,11079852.392890012,1,78,5,2020
2886,2021-06-22,화,22,56,30,59927.50963082905,136.66327129035164,8189889.506433152,1,78,5,2021
2946,2021-10-20,수,9,56,20,47801.22025604775,180.8177106342645,8643307.212222785,1,78,5,2021
4973,2021-05-27,목,11,56,10,51303.290893041005,151.57469220775053,7776280.526357382,1,78,5,2021
5617,2021-08-09,월,4,56,10,50937.884959360585,226.9191660334108,11558782.374483924,1,78,5,2021
7314,2021-01-05,화,1,56,30,46827.13823760434,144.8993693769905,6785222.800358029,1,78,5,2021
1275,2020-12-01,화,24,681,20,73175.67812190914,158.93815181805985,11630407.038729474,1,62,6,2020
1468,2021-12-25,토,5,681,30,62277.60644433918,215.0759762556389,13394417.00488072,1,62,6,2021
1945,2020-09-03,목,8,681,20,59290.42074748508,129.6845208024455,7689049.802812974,1,62,6,2020
2043,2020-12-23,수,19,681,10,67210.0228330025,177.13604359022867,11905317.534246994,1,62,6,2020
3102,2021-05-10,월,1,681,10,51980.58708368313,95.31141909446812,4954343.520309419,1,62,6,2021
3927,2020-10-16,금,21,681,20,44743.65643603899,127.09322914893592,5686615.7803867655,1,62,6,2020
3980,2021-06-25,금,6,681,20,47179.105977174186,190.69418459377408,8996781.144180484,1,62,6,2021
4536,2020-10-26,월,23,681,10,55758.23970193387,131.30005019611264,7321059.671710798,1,62,6,2020
5022,2020-08-03,월,3,681,20,40698.171518605006,150.60120661709368,6129193.737811349,1,62,6,2020
6558,2020-07-29,수,5,681,10,48632.08027127771,195.49455281524635,9507306.7851086,1,62,6,2020
8263,2020-08-16,일,9,681,10,48407.02091260004,149.10369896843713,7217665.874111157,1,62,6,2020
1277,2020-05-29,금,15,811,30,85889.49998920225,209.7611189447407,18016277.62333936,1,26,1,2020
1684,2021-03-09,화,12,811,10,16360.594365295794,183.4920834444956,3002039.5464784005,1,26,1,2021
2190,2021-02-03,수,9,811,30,53183.35610953739,193.01105395169455,10264975.615390109,1,26,1,2021
2900,2021-11-10,수,9,811,30,80227.93050437554,227.85083641956996,18280001.069633096,1,26,1,2021
5241,2021-08-15,일,6,811,10,57462.426473713145,187.99847888544312,10802848.770124689,1,26,1,2021
5262,2021-02-22,월,22,811,10,66427.15753135606,240.73840508149829,15991567.958196094,1,26,1,2021
5626,2021-08-22,일,6,811,10,57149.89445989663,213.5865353996936,12206447.956147464,1,26,1,2021
6144,2021-06-28,월,8,811,20,46260.60651599861,151.51496508939323,7009174.181285687,1,26,1,2021
6512,2021-07-19,월,1,811,30,23910.523610742224,230.10846172757635,5502013.807168788,1,26,1,2021
9736,2020-09-17,목,22,811,10,58649.22849930617,185.5775505867609,10883980.168704491,1,26,1,2020
1278,2021-10-03,일,8,49,20,44723.7448798561,157.08619464791337,7025482.893580694,0,29,2,2021
1536,2020-12-15,화,6,49,20,44372.73707532845,186.2057305192796,8262457.922251455,0,29,2,2020
2106,2020-03-24,화,13,49,10,48650.16039995752,222.28540194332905,10814220.459111985,0,29,2,2020
2496,2021-05-01,토,6,49,10,80500.00119182545,193.8487317394793,15604823.136061937,0,29,2,2021
5078,2020-09-04,금,7,49,20,89867.89448899732,253.0057338358561,22737092.593472056,0,29,2,2020
5383,2020-10-19,월,2,49,20,58816.04336225032,221.1693509577912,13008306.136334209,0,29,2,2020
5590,2021-12-09,목,24,49,30,49135.88949185386,196.7956599317634,9669729.798883578,0,29,2,2021
5985,2020-05-03,일,21,49,10,39023.03640014162,129.76977591795333,5064010.689284514,0,29,2,2020
6076,2020-03-18,수,6,49,30,62383.52607810518,166.38568100993183,10379725.470306372,0,29,2,2020
6917,2021-12-11,토,3,49,20,81040.0115429541,177.26211862480665,14365324.13948283,0,29,2,2021
7741,2020-09-22,화,16,49,20,52222.10927758776,204.30073833845887,10669015.483002862,0,29,2,2020
7785,2021-02-23,화,24,49,30,21964.768697596868,201.73524675133055,4431068.033045606,0,29,2,2021
9001,2020-09-25,금,12,49,10,65243.81069849718,181.49664256850176,11841532.590152135,0,29,2,2020
9110,2020-03-21,토,22,49,10,69719.98091597485,179.36846249776423,12505565.782271871,0,29,2,2020
9767,2020-09-03,목,13,49,20,33222.97625710607,205.3315213901548,6821724.259980579,0,29,2,2020
1279,2020-12-05,토,3,265,10,58237.9985508158,137.01571950248896,7979521.273824936,0,18,10,2020
1334,2021-01-13,수,21,265,30,62137.76406039619,247.51652027914776,15380123.138155952,0,18,10,2021
1792,2020-08-10,월,7,265,10,54695.22438152976,85.59290539473149,4681523.166031888,0,18,10,2020
2319,2021-10-31,일,4,265,30,44508.498187844365,237.1285474995016,10554235.526667736,0,18,10,2021
2874,2021-04-01,목,1,265,30,70153.43924817219,172.20672863762084,12080894.275605807,0,18,10,2021
5518,2020-01-18,토,15,265,20,50007.24121520606,217.53730171559224,10878440.32019668,0,18,10,2020
6649,2021-08-27,금,5,265,20,34651.76617147151,189.90284869255947,6580469.108190904,0,18,10,2021
6656,2020-06-01,월,17,265,10,26642.093528731588,189.1324879913172,5038885.434386375,0,18,10,2020
1280,2021-04-21,수,6,660,10,73629.79564397382,198.1409314789921,14589076.293504806,1,70,3,2021
1349,2020-02-22,토,18,660,20,64486.03860556543,209.16460355092627,13488196.69950282,1,70,3,2020
2149,2020-03-01,일,10,660,20,56981.65282261587,159.935084031143,9113365.432418486,1,70,3,2020
3757,2021-04-12,월,5,660,20,49483.54439901083,218.93123985277495,10833493.72758528,1,70,3,2021
4136,2020-01-23,목,21,660,20,48224.17328801665,127.24304542067878,6136190.672061787,1,70,3,2020
4666,2020-03-05,목,19,660,20,40463.61171113872,173.93101544213206,7037877.073374503,1,70,3,2020
5100,2021-10-20,수,15,660,10,49608.72374158052,210.329082960534,10434157.3714091,1,70,3,2021
6580,2021-02-17,수,18,660,20,25639.79590128425,217.21012881081677,5569223.370401004,1,70,3,2021
7616,2021-04-26,월,7,660,30,45285.02903374989,194.0972298055044,8789698.68711269,1,70,3,2021
7740,2020-11-15,일,13,660,30,51319.39311958203,157.1418871931577,8064426.284418672,1,70,3,2020
7749,2020-10-23,금,6,660,20,64389.74553948898,212.9568485694162,13712237.290276196,1,70,3,2020
1282,2020-08-18,화,12,25,20,55166.20285948912,145.20214262303557,8010250.855574851,1,33,2,2020
1847,2020-02-10,월,23,25,10,67016.30066853446,249.93468888464275,16749698.257789835,1,33,2,2020
2536,2020-08-10,월,5,25,20,74882.9469268416,170.49843162167306,12767425.006235477,1,33,2,2020
4661,2020-02-03,월,21,25,10,70752.90489681438,107.5511932949248,7609559.3507347135,1,33,2,2020
7767,2020-08-14,금,17,25,20,62411.4843719154,122.47479131326716,7643833.524001573,1,33,2,2020
8426,2020-04-25,토,24,25,20,55901.313017579625,176.04983816340285,9841417.10986662,1,33,2,2020
