t_no,date,day,time,cusno,product,price,quantity,amount,gender,age,region
7369,2021-09-12,일,7,505,30,32654.07,16.0,522465.12,0,24,9
7930,2020-11-29,일,16,505,20,4738.84,83.0,393323.72000000003,0,24,9
8048,2020-03-22,일,3,505,20,17051.02,5.5,93780.61,0,24,9
8408,2021-03-14,일,2,505,20,15040.87,16.0,240653.92,0,24,9
8612,2020-12-08,화,8,505,20,25008.6,99.0,2475851.4,0,24,9
9994,2020-04-09,목,18,505,20,10195.96,51.0,519993.95999999996,0,24,9
2769,2021-07-06,화,8,818,30,14013.53,106.8,1496645.004,1,38,4
4057,2021-05-28,금,7,818,10,32793.85,9.6,314820.95999999996,1,38,4
4166,2021-12-05,일,17,818,20,1858.2,52.8,98112.95999999999,1,38,4
4915,2020-07-18,토,22,818,20,11936.86,43.199999999999996,515672.35199999996,1,38,4
6088,2020-05-05,화,2,818,10,29421.53,54.6,1606415.538,1,38,4
6408,2021-04-12,월,13,818,10,29021.89,112.8,3273669.192,1,38,4
7783,2020-09-21,월,11,818,20,4812.27,6.0,28873.620000000003,1,38,4
9573,2021-04-04,일,12,818,10,16329.37,117.6,1920333.912,1,38,4
9583,2020-02-27,목,8,818,20,35998.66,91.2,3283077.7920000004,1,38,4
2776,2021-10-18,월,13,89,20,39954.75,48.0,1917828.0,1,26,6
3933,2020-01-07,화,21,89,20,11800.62,66.0,778840.92,1,26,6
3984,2021-03-16,화,14,89,10,20631.36,49.199999999999996,1015062.9119999999,1,26,6
5764,2021-01-06,수,19,89,30,32167.76,68.39999999999999,2200274.7839999995,1,26,6
6011,2020-01-17,금,7,89,20,36089.81,60.0,2165388.5999999996,1,26,6
9711,2021-07-14,수,15,89,10,10428.3,105.6,1101228.4799999997,1,26,6
2787,2020-01-11,토,12,631,20,19479.42,63.599999999999994,1238891.1119999997,1,35,6
5842,2020-02-11,화,23,631,10,48183.4,172.79999999999998,8326091.52,1,35,6
6874,2021-01-08,금,4,631,30,2860.57,42.6,121860.282,1,35,6
8025,2020-11-18,수,18,631,10,36443.42,19.2,699713.664,1,35,6
8065,2021-05-30,일,1,631,10,39450.99,21.0,828470.7899999999,1,35,6
8440,2021-11-12,금,7,631,20,18423.68,108.0,1989757.44,1,35,6
2801,2021-06-14,월,5,278,10,25286.42,60.0,1517185.2,1,49,1
3119,2021-04-02,금,20,278,20,43111.86,22.8,982950.408,1,49,1
3238,2021-03-21,일,16,278,20,38102.45,52.8,2011809.3599999996,1,49,1
5221,2020-05-17,일,13,278,30,39194.98,216.0,8466115.680000002,1,49,1
5881,2021-03-10,수,8,278,20,3222.4,81.6,262947.83999999997,1,49,1
9407,2021-07-17,토,24,278,30,30732.22,64.8,1991447.856,1,49,1
2827,2021-06-15,화,12,366,20,45650.46,32.4,1479074.9039999999,1,73,7
7577,2021-04-07,수,2,366,20,36976.87,16.5,610118.3550000001,1,73,7
7878,2020-06-13,토,12,366,20,15280.95,60.0,916857.0,1,73,7
7906,2021-07-13,화,9,366,30,43399.91,33.0,1432197.03,1,73,7
8597,2020-04-04,토,10,366,20,7636.41,48.6,371129.526,1,73,7
2840,2020-02-07,금,3,993,10,36716.87,19.75,725158.1825,0,63,4
3063,2021-11-14,일,17,993,10,17003.56,48.0,816170.8800000001,0,63,4
3324,2020-07-01,수,11,993,20,40614.77,9.5,385840.31499999994,0,63,4
6608,2020-09-08,화,8,993,20,43806.1,14.5,635188.45,0,63,4
6784,2020-08-16,일,12,993,20,10137.45,47.5,481528.87500000006,0,63,4
7423,2021-08-22,일,2,993,30,40232.51,14.25,573313.2675000001,0,63,4
8793,2020-06-15,월,18,993,30,49252.21,1.5,73878.315,0,63,4
9114,2021-05-09,일,24,993,20,9823.9,1.0,9823.9,0,63,4
9127,2020-12-03,목,6,993,10,31174.06,23.0,717003.38,0,63,4
9414,2020-03-29,일,1,993,20,2971.62,1.0,2971.62,0,63,4
2851,2020-05-25,월,3,575,20,27978.53,18.3,512007.099,1,64,9
4523,2021-04-17,토,6,575,10,35159.29,24.3,854370.7470000001,1,64,9
6490,2020-07-14,화,3,575,30,26153.37,2.4,62768.087999999996,1,64,9
7219,2021-09-20,월,14,575,30,3501.76,39.0,136568.64,1,64,9
7322,2021-07-04,일,17,575,10,21530.38,15.0,322955.7,1,64,9
7375,2021-12-07,화,17,575,10,20024.71,9.6,192237.216,1,64,9
9902,2021-10-17,일,16,575,10,18456.84,27.0,498334.68,1,64,9
2853,2021-09-07,화,4,927,30,24589.96,7.5,184424.69999999998,0,51,6
4362,2021-11-14,일,19,927,10,20616.82,93.0,1917364.26,0,51,6
6989,2021-01-13,수,23,927,30,11263.49,94.0,1058768.06,0,51,6
7033,2021-03-13,토,1,927,20,8133.65,32.5,264343.625,0,51,6
7483,2021-01-31,일,22,927,30,25841.23,50.0,1292061.5,0,51,6
8109,2020-08-21,금,2,927,10,32610.03,36.0,1173961.08,0,51,6
9544,2020-09-15,화,12,927,20,42789.84,186.0,7958910.239999999,0,51,6
9590,2020-10-27,화,19,927,30,27461.0,55.0,1510355.0,0,51,6
2893,2020-10-28,수,22,906,20,38695.09,11.5,444993.535,0,63,9
4364,2021-09-12,일,7,906,20,37985.51,13.5,512804.385,0,63,9
5134,2020-09-26,토,14,906,20,22333.07,22.0,491327.54,0,63,9
7051,2021-01-07,목,13,906,20,4577.46,33.0,151056.18,0,63,9
7117,2021-02-01,월,22,906,10,20529.32,29.0,595350.28,0,63,9
8129,2020-12-16,수,5,906,10,47524.43,2.25,106929.9675,0,63,9
8733,2020-07-06,월,22,906,20,13149.56,50.0,657478.0,0,63,9
9050,2020-05-27,수,6,906,30,7856.05,5.0,39280.25,0,63,9
9177,2020-05-06,수,13,906,10,8740.58,25.0,218514.5,0,63,9
2896,2020-04-01,수,15,118,10,6822.94,67.0,457136.98,0,35,7
3280,2020-04-02,목,7,118,20,14480.25,39.0,564729.75,0,35,7
4717,2021-06-07,월,18,118,10,11561.88,24.0,277485.12,0,35,7
6204,2021-10-19,화,5,118,10,41631.31,32.5,1353017.575,0,35,7
6963,2021-02-03,수,21,118,10,24612.27,29.0,713755.83,0,35,7
7902,2020-08-25,화,14,118,10,43921.28,45.0,1976457.5999999999,0,35,7
8616,2020-10-05,월,2,118,30,23225.81,44.5,1033548.545,0,35,7
9303,2020-10-18,일,19,118,10,47029.53,28.0,1316826.8399999999,0,35,7
2899,2021-10-17,일,20,941,30,31751.52,36.6,1162105.632,1,77,3
6717,2021-11-02,화,22,941,30,7074.72,45.6,322607.232,1,77,3
6727,2021-02-28,일,11,941,10,32488.64,1.2,38986.367999999995,1,77,3
7267,2021-03-24,수,19,941,10,33535.29,0.6,20121.174,1,77,3
7642,2020-05-21,목,15,941,20,42575.64,25.2,1072906.128,1,77,3
8441,2020-06-04,목,5,941,30,28400.01,10.2,289680.10199999996,1,77,3
2954,2021-09-28,화,14,550,20,20908.42,45.6,953423.9519999999,1,17,10
3853,2020-12-07,월,12,550,20,41790.26,184.79999999999998,7722840.0479999995,1,17,10
4472,2020-12-18,금,20,550,10,10984.7,20.4,224087.88,1,17,10
5166,2020-08-26,수,18,550,20,13891.12,87.6,1216862.112,1,17,10
5924,2020-10-24,토,1,550,20,21825.5,30.0,654765.0,1,17,10
6265,2021-04-15,목,16,550,30,30135.29,87.6,2639851.404,1,17,10
7652,2020-06-07,일,19,550,10,33179.17,25.2,836115.0839999999,1,17,10
8387,2020-02-18,화,3,550,30,6908.73,33.6,232133.328,1,17,10
8972,2020-07-05,일,7,550,20,45868.04,189.6,8696580.384,1,17,10
9166,2021-10-20,수,6,550,10,45533.33,22.8,1038159.9240000001,1,17,10
2957,2020-08-17,월,3,736,30,21465.05,10.2,218943.50999999998,1,77,3
3643,2021-03-03,수,12,736,10,43362.77,3.5999999999999996,156105.97199999998,1,77,3
8148,2021-12-18,토,17,736,30,22260.83,36.0,801389.8800000001,1,77,3
8333,2021-12-17,금,20,736,10,9960.4,24.599999999999998,245025.83999999997,1,77,3
8619,2020-02-21,금,4,736,10,9092.3,28.2,256402.86,1,77,3
8975,2020-03-15,일,7,736,20,46568.55,78.0,3632346.9000000004,1,77,3
9437,2021-05-24,월,6,736,30,10780.87,20.7,223164.00900000002,1,77,3
9718,2020-01-25,토,1,736,10,27153.9,7.199999999999999,195508.08,1,77,3
2961,2020-09-11,금,2,256,10,34881.92,55.199999999999996,1925481.9839999997,1,72,1
4933,2020-04-21,화,24,256,10,29130.25,25.8,751560.4500000001,1,72,1
5125,2020-09-06,일,15,256,30,2530.26,31.2,78944.11200000001,1,72,1
5904,2021-01-18,월,8,256,20,1549.32,11.4,17662.248,1,72,1
6709,2021-01-05,화,7,256,20,18674.07,45.0,840333.15,1,72,1
6713,2021-04-05,월,22,256,30,12085.17,42.6,514828.242,1,72,1
8041,2021-06-19,토,7,256,20,36549.31,34.8,1271915.988,1,72,1
9221,2021-07-03,토,16,256,30,39159.05,25.8,1010303.4900000001,1,72,1
2978,2021-07-01,목,13,121,10,1357.91,9.0,12221.19,0,45,7
3807,2021-11-19,금,5,121,30,40461.73,14.0,566464.2200000001,0,45,7
9231,2021-03-23,화,23,121,20,26076.86,64.0,1668919.04,0,45,7
2994,2021-06-24,목,9,392,10,34968.34,104.39999999999999,3650694.6959999995,1,64,6
3680,2021-01-19,화,5,392,10,29038.25,18.599999999999998,540111.45,1,64,6
4242,2021-09-09,목,5,392,30,47505.07,48.0,2280243.36,1,64,6
5618,2020-07-18,토,19,392,20,18567.4,52.199999999999996,969218.28,1,64,6
8608,2021-04-17,토,4,392,20,38908.91,13.5,525270.285,1,64,6
9789,2021-11-13,토,6,392,20,44625.93,4.8,214204.464,1,64,6
3009,2020-02-01,토,5,536,10,24097.38,41.0,987992.5800000001,0,28,5
3317,2021-03-10,수,22,536,30,27524.82,99.0,2724957.18,0,28,5
3839,2021-05-21,금,13,536,10,15174.86,60.0,910491.6000000001,0,28,5
3868,2020-02-22,토,13,536,30,39458.6,5.0,197293.0,0,28,5
5275,2020-08-20,목,3,536,30,22312.19,43.5,970580.2649999999,0,28,5
6302,2021-03-19,금,18,536,10,17431.9,87.0,1516575.3,0,28,5
8524,2020-03-12,목,12,536,20,6368.13,21.0,133730.73,0,28,5
3032,2020-03-16,월,10,436,20,25163.7,38.4,966286.08,1,32,8
3612,2021-04-26,월,9,436,30,40508.7,187.2,7583228.639999999,1,32,8
4587,2021-09-01,수,3,436,20,40282.77,38.4,1546858.3679999998,1,32,8
5447,2021-11-17,수,3,436,30,44512.99,104.39999999999999,4647156.1559999995,1,32,8
6404,2021-06-02,수,14,436,10,30022.43,40.8,1224915.1439999999,1,32,8
6832,2020-08-25,화,2,436,30,4488.71,43.8,196605.498,1,32,8
9599,2021-05-19,수,17,436,30,37788.07,12.0,453456.83999999997,1,32,8
9904,2020-08-26,수,17,436,30,48672.88,235.2,11447861.375999998,1,32,8
3076,2021-08-26,목,17,300,30,24571.61,94.0,2309731.34,0,40,2
3096,2021-07-14,수,18,300,10,33049.36,81.0,2676998.16,0,40,2
4529,2020-12-25,금,9,300,20,38598.69,194.0,7488145.86,0,40,2
6281,2021-08-01,일,17,300,10,4031.37,1.0,4031.37,0,40,2
6942,2021-01-15,금,6,300,20,33029.3,16.0,528468.8,0,40,2
7127,2020-11-25,수,16,300,10,32209.67,48.0,1546064.16,0,40,2
7971,2020-12-14,월,17,300,30,30746.96,86.0,2644238.56,0,40,2
9346,2020-09-08,화,3,300,20,22448.98,31.0,695918.38,0,40,2
9478,2020-09-09,수,1,300,10,43838.19,29.5,1293226.605,0,40,2
9600,2020-09-06,일,23,300,20,14032.64,86.0,1206807.04,0,40,2
3113,2021-07-24,토,1,319,10,22019.42,10.75,236708.76499999998,0,74,7
3595,2021-02-07,일,20,319,10,45962.29,92.0,4228530.68,0,74,7
3621,2021-01-19,화,3,319,20,4985.36,23.25,115909.62,0,74,7
4791,2020-05-31,일,19,319,30,14238.6,3.0,42715.8,0,74,7
5202,2020-12-29,화,18,319,20,7286.02,22.0,160292.44,0,74,7
5273,2021-03-06,토,2,319,20,36644.93,49.5,1813924.035,0,74,7
5280,2020-08-02,일,20,319,10,3122.21,47.0,146743.87,0,74,7
6726,2021-01-03,일,7,319,30,20568.2,5.0,102841.0,0,74,7
8511,2020-05-11,월,21,319,20,47393.29,12.5,592416.125,0,74,7
9075,2020-08-06,목,18,319,10,38928.75,17.5,681253.125,0,74,7
3222,2020-12-20,일,7,962,20,1674.52,13.5,22606.02,0,12,6
4851,2021-07-24,토,5,962,30,32755.6,1.3499999999999999,44220.05999999999,0,12,6
6768,2020-02-26,수,10,962,10,34145.18,14.399999999999999,491690.59199999995,0,12,6
9313,2021-12-08,수,7,962,20,32962.84,24.599999999999998,810885.8639999998,0,12,6
9813,2021-01-09,토,11,962,30,13806.99,12.6,173968.074,0,12,6
3253,2021-05-16,일,4,208,10,6216.3,12.0,74595.6,1,63,9
3743,2021-11-26,금,17,208,10,22594.13,33.0,745606.29,1,63,9
5825,2020-10-19,월,16,208,30,44013.88,9.0,396124.92,1,63,9
6290,2021-07-22,목,2,208,10,10085.09,8.4,84714.75600000001,1,63,9
8196,2020-11-16,월,5,208,20,17719.82,4.2,74423.244,1,63,9
3269,2021-02-09,화,17,371,30,46381.32,62.0,2875641.84,0,32,8
5567,2020-11-30,월,10,371,10,7440.95,14.0,104173.3,0,32,8
6244,2021-05-12,수,8,371,20,18281.14,39.0,712964.46,0,32,8
6358,2021-03-12,금,6,371,30,26298.48,18.5,486521.88,0,32,8
6795,2021-02-06,토,4,371,10,19955.7,34.0,678493.8,0,32,8
6835,2021-06-30,수,1,371,30,27252.16,24.5,667677.92,0,32,8
8562,2020-11-24,화,9,371,20,42549.8,3.0,127649.40000000001,0,32,8
9117,2021-11-03,수,18,371,30,41840.51,17.0,711288.67,0,32,8
9275,2020-08-21,금,15,371,30,20645.71,67.0,1383262.5699999998,0,32,8
9456,2021-08-26,목,3,371,10,38648.88,100.0,3864887.9999999995,0,32,8
3349,2021-06-21,월,22,596,10,44742.5,1.0,44742.5,0,62,7
3389,2021-04-12,월,19,596,20,43274.71,81.0,3505251.51,0,62,7
4149,2021-01-26,화,7,596,20,8971.44,22.0,197371.68000000002,0,62,7
7860,2021-11-12,금,24,596,30,25679.94,27.0,693358.38,0,62,7
3382,2021-09-14,화,9,338,10,10822.55,57.599999999999994,623378.8799999999,1,80,1
4775,2020-01-23,목,7,338,30,11861.6,18.0,213508.80000000002,1,80,1
5833,2021-05-10,월,4,338,10,5205.08,2.4,12492.192,1,80,1
6189,2020-10-17,토,7,338,30,20523.13,44.4,911226.9720000001,1,80,1
6997,2020-09-14,월,19,338,20,9753.9,43.199999999999996,421368.4799999999,1,80,1
7037,2020-02-27,목,11,338,20,46543.58,11.4,530596.812,1,80,1
8249,2021-02-02,화,24,338,20,1198.75,8.4,10069.5,1,80,1
8492,2021-09-10,금,17,338,30,29353.05,10.2,299401.11,1,80,1
8754,2021-10-24,일,12,338,20,2812.13,34.8,97862.124,1,80,1
9553,2020-12-19,토,16,338,10,7839.77,27.599999999999998,216377.652,1,80,1
9885,2021-12-19,일,16,338,10,21563.99,1.7999999999999998,38815.182,1,80,1
9929,2020-01-12,일,18,338,30,9238.17,6.6,60971.922,1,80,1
3433,2021-02-11,목,9,55,10,15390.95,43.8,674123.61,1,80,6
3940,2020-05-27,수,11,55,30,8648.39,13.799999999999999,119347.78199999998,1,80,6
3946,2021-11-02,화,9,55,30,33675.25,11.4,383897.85000000003,1,80,6
6138,2020-09-20,일,17,55,30,43088.26,102.0,4395002.5200000005,1,80,6
6240,2021-03-08,월,20,55,20,31041.25,55.199999999999996,1713476.9999999998,1,80,6
6782,2021-10-07,목,9,55,20,41401.51,15.6,645863.556,1,80,6
9143,2020-03-30,월,23,55,20,24480.77,21.599999999999998,528784.632,1,80,6
9460,2020-06-13,토,15,55,10,43687.63,86.39999999999999,3774611.2319999994,1,80,6
3452,2021-09-17,금,15,696,20,33865.68,81.0,2743120.08,0,32,2
4553,2021-10-29,금,16,696,10,13688.5,3.0,41065.5,0,32,2
5226,2020-03-06,금,20,696,20,38823.13,172.0,6677578.359999999,0,32,2
6757,2020-02-19,수,21,696,10,3268.96,26.0,84992.96,0,32,2
6958,2020-08-20,목,2,696,10,45845.18,26.0,1191974.68,0,32,2
8168,2020-06-11,목,21,696,30,37984.22,33.0,1253479.26,0,32,2
8193,2021-05-29,토,14,696,10,38475.18,28.0,1077305.04,0,32,2
8689,2020-01-16,목,3,696,10,6695.35,21.0,140602.35,0,32,2
9192,2020-07-02,목,24,696,10,10958.46,73.0,799967.58,0,32,2
9785,2021-01-15,금,9,696,10,25227.52,7.0,176592.64,0,32,2
3454,2021-12-12,일,18,944,30,41860.96,184.0,7702416.64,0,59,6
5422,2021-08-28,토,16,944,30,43697.8,31.0,1354631.8,0,59,6
7244,2020-12-24,목,11,944,20,26509.79,5.0,132548.95,0,59,6
8253,2021-03-13,토,11,944,20,20226.54,75.0,1516990.5,0,59,6
8592,2021-09-12,일,22,944,10,18214.95,19.0,346084.05,0,59,6
9747,2020-05-27,수,23,944,10,19017.2,54.0,1026928.8,0,59,6
10000,2020-11-26,목,9,944,10,46362.34,38.0,1761768.92,0,59,6
3482,2020-05-26,화,5,461,20,31471.12,120.0,3776534.4,1,38,7
4045,2020-09-16,수,7,461,10,3947.02,64.8,255766.89599999998,1,38,7
4198,2020-02-23,일,22,461,30,47926.87,184.79999999999998,8856885.576,1,38,7
4853,2021-09-08,수,9,461,20,16130.39,60.0,967823.3999999999,1,38,7
5238,2020-03-18,수,5,461,30,13265.27,59.4,787957.0380000001,1,38,7
5585,2020-03-07,토,9,461,30,43034.43,50.4,2168935.272,1,38,7
6032,2020-02-08,토,2,461,20,36463.58,111.6,4069335.528,1,38,7
6096,2020-04-06,월,22,461,30,46920.7,74.39999999999999,3490900.0799999996,1,38,7
9317,2020-10-16,금,10,461,10,31217.84,26.4,824150.9759999999,1,38,7
9357,2020-06-10,수,2,461,10,11558.43,2.4,27740.232,1,38,7
9623,2021-03-15,월,17,461,20,4066.93,8.4,34162.212,1,38,7
9854,2021-12-04,토,18,461,10,33507.41,30.0,1005222.3,1,38,7
3487,2021-05-27,목,5,936,10,21926.51,11.7,256540.16699999996,1,63,10
5343,2021-11-06,토,23,936,20,16543.29,58.8,972745.452,1,63,10
5800,2021-05-07,금,4,936,20,6639.21,16.5,109546.965,1,63,10
6764,2021-09-09,목,9,936,30,44170.31,21.0,927576.51,1,63,10
7428,2021-06-25,금,13,936,30,41761.62,100.8,4209571.296,1,63,10
7541,2021-01-22,금,7,936,20,41247.29,33.6,1385908.9440000001,1,63,10
9262,2020-06-17,수,15,936,10,32168.89,47.4,1524805.386,1,63,10
3512,2021-05-08,토,2,398,10,1495.43,5.75,8598.7225,0,69,5
4481,2021-07-17,토,24,398,30,26131.09,43.0,1123636.87,0,69,5
4704,2020-01-20,월,8,398,10,19460.39,1.0,19460.39,0,69,5
6543,2021-02-02,화,11,398,20,25553.63,1.0,25553.63,0,69,5
7263,2021-02-18,목,6,398,30,46759.08,4.0,187036.32,0,69,5
7959,2020-11-05,목,8,398,20,25779.68,18.5,476924.08,0,69,5
9527,2021-01-16,토,13,398,20,9512.63,11.5,109395.245,0,69,5
3517,2020-07-02,목,13,714,10,24082.08,49.0,1180021.9200000002,0,74,8
3541,2020-07-22,수,14,714,30,37989.22,23.0,873752.06,0,74,8
4604,2021-12-18,토,19,714,20,3021.42,21.0,63449.82,0,74,8
5583,2020-12-19,토,22,714,30,48092.86,15.5,745439.33,0,74,8
5894,2020-10-23,금,17,714,10,14681.94,33.0,484504.02,0,74,8
7235,2020-02-15,토,8,714,30,37907.71,19.5,739200.345,0,74,8
7241,2021-01-13,수,13,714,30,20421.54,7.0,142950.78,0,74,8
7251,2020-04-08,수,15,714,20,47086.72,84.0,3955284.48,0,74,8
7924,2021-03-09,화,3,714,10,15312.99,16.5,252664.335,0,74,8
3572,2021-05-28,금,22,186,30,29881.26,120.0,3585751.1999999997,1,77,10
3759,2020-09-08,화,11,186,10,16450.36,23.4,384938.424,1,77,10
5355,2020-12-09,수,6,186,20,1049.21,23.7,24866.277000000002,1,77,10
5861,2021-11-15,월,20,186,10,17214.32,39.0,671358.48,1,77,10
6139,2020-06-23,화,17,186,10,29823.99,51.0,1521023.49,1,77,10
7494,2020-04-04,토,7,186,30,16920.55,36.6,619292.13,1,77,10
8102,2021-03-15,월,7,186,10,24312.82,30.599999999999998,743972.2919999999,1,77,10
3575,2020-04-13,월,17,1,20,42860.97,99.0,4243236.03,0,69,2
4020,2020-07-20,월,24,1,10,17092.7,27.0,461502.9,0,69,2
9843,2020-12-08,화,21,1,20,17096.76,9.0,153870.84,0,69,2
3580,2020-02-28,금,21,851,20,20689.16,14.04,290475.8064,1,11,2
4007,2021-08-13,금,22,851,30,41406.84,68.39999999999999,2832227.855999999,1,11,2
5309,2020-05-15,금,20,851,20,41261.51,25.2,1039790.052,1,11,2
6083,2020-05-10,일,12,851,20,37582.59,28.439999999999998,1068848.8595999999,1,11,2
6270,2021-04-25,일,19,851,30,28941.27,1.0799999999999998,31256.571599999996,1,11,2
9886,2020-08-13,목,10,851,20,48790.02,21.96,1071428.8392,1,11,2
3597,2021-08-08,일,13,829,10,38966.85,1.0,38966.85,0,36,6
3898,2020-12-14,월,18,829,30,28098.89,4.0,112395.56,0,36,6
7281,2021-01-05,화,5,829,10,1900.07,15.5,29451.085,0,36,6
7824,2020-05-27,수,4,829,10,7719.84,10.5,81058.32,0,36,6
8349,2020-06-26,금,16,829,10,8833.62,55.0,485849.10000000003,0,36,6
8841,2020-08-11,화,19,829,10,4497.12,9.0,40474.08,0,36,6
9322,2020-06-05,금,1,829,30,44360.67,91.0,4036820.9699999997,0,36,6
9540,2020-01-07,화,17,829,20,46320.05,158.0,7318567.9,0,36,6
3633,2021-03-30,화,5,880,20,37562.43,37.8,1419859.8539999998,1,53,10
3695,2021-06-26,토,20,880,10,26447.04,37.199999999999996,983829.8879999999,1,53,10
4671,2020-06-17,수,15,880,10,40605.27,44.4,1802873.988,1,53,10
5042,2020-05-08,금,14,880,10,42877.46,10.799999999999999,463076.56799999997,1,53,10
5356,2020-10-16,금,16,880,10,19842.4,39.6,785759.04,1,53,10
5817,2021-09-19,일,24,880,30,7462.22,20.4,152229.288,1,53,10
6035,2021-01-27,수,24,880,10,29320.33,118.8,3483255.204,1,53,10
6246,2021-02-18,목,1,880,20,10645.66,45.6,485442.096,1,53,10
8270,2020-12-29,화,10,880,20,38388.49,80.39999999999999,3086434.5959999994,1,53,10
8298,2020-09-22,화,3,880,10,43963.81,21.599999999999998,949618.2959999999,1,53,10
9190,2020-01-06,월,5,880,20,30658.99,10.2,312721.698,1,53,10
9542,2021-11-14,일,12,880,10,4913.33,52.8,259423.824,1,53,10
9676,2020-06-13,토,7,880,30,13234.54,100.8,1334041.632,1,53,10
3742,2021-03-18,목,24,465,10,25800.45,54.0,1393224.3,1,30,8
4258,2021-07-23,금,18,465,30,4030.41,44.4,178950.204,1,30,8
4314,2020-04-18,토,7,465,20,49839.79,70.8,3528657.1319999998,1,30,8
5368,2021-12-25,토,21,465,10,45457.11,172.79999999999998,7854988.607999999,1,30,8
6106,2021-12-30,목,22,465,10,34081.55,91.2,3108237.3600000003,1,30,8
6622,2021-07-30,금,5,465,20,23805.99,43.199999999999996,1028418.7679999999,1,30,8
8514,2020-12-30,수,15,465,10,18870.6,24.0,452894.39999999997,1,30,8
3754,2020-08-20,목,18,376,30,23895.17,32.4,774203.5079999999,1,21,7
4520,2020-10-02,금,15,376,20,14602.17,67.2,981265.824,1,21,7
6014,2021-04-24,토,7,376,20,40891.42,196.79999999999998,8047431.455999999,1,21,7
7840,2021-01-22,금,18,376,10,3520.91,87.6,308431.71599999996,1,21,7
3858,2021-09-03,금,6,445,20,32024.16,17.75,568428.84,0,72,4
3921,2021-06-10,목,19,445,30,10682.47,43.5,464687.44499999995,0,72,4
4150,2021-02-11,목,21,445,20,4203.36,8.0,33626.88,0,72,4
5069,2021-11-30,화,18,445,30,3084.62,38.0,117215.56,0,72,4
5182,2020-10-08,목,16,445,30,25686.06,7.5,192645.45,0,72,4
5629,2020-06-07,일,14,445,30,3985.09,47.5,189291.775,0,72,4
7525,2020-12-26,토,17,445,10,25475.83,28.5,726061.155,0,72,4
9808,2020-11-13,금,7,445,10,5169.3,34.0,175756.2,0,72,4
3918,2020-08-14,금,10,744,20,33044.68,15.899999999999999,525410.412,0,10,4
5200,2021-09-16,목,19,744,30,18702.49,1.7999999999999998,33664.481999999996,0,10,4
5296,2020-01-11,토,11,744,20,2382.59,26.4,62900.376000000004,0,10,4
7066,2021-08-21,토,24,744,20,28266.77,9.6,271360.99199999997,0,10,4
7214,2021-10-04,월,20,744,30,3046.72,12.299999999999999,37474.655999999995,0,10,4
8489,2020-03-22,일,8,744,20,18505.15,6.3,116582.445,0,10,4
9453,2021-09-25,토,14,744,20,7577.12,7.8,59101.536,0,10,4
3986,2020-11-16,월,11,587,30,4625.06,18.0,83251.08,1,66,4
4115,2021-04-21,수,5,587,20,6027.47,11.1,66904.917,1,66,4
4937,2020-09-21,월,18,587,30,4198.14,33.0,138538.62000000002,1,66,4
5317,2020-12-09,수,16,587,20,35920.58,9.0,323285.22000000003,1,66,4
5507,2021-09-15,수,20,587,10,9673.29,14.399999999999999,139295.376,1,66,4
6850,2021-09-29,수,11,587,10,17262.72,40.199999999999996,693961.3439999999,1,66,4
6994,2020-07-10,금,7,587,30,6348.29,48.6,308526.89400000003,1,66,4
8336,2021-05-31,월,18,587,30,5263.24,23.4,123159.81599999999,1,66,4
4118,2021-02-20,토,8,414,30,3042.73,13.799999999999999,41989.674,1,76,9
5034,2020-09-14,월,3,414,20,15216.68,11.7,178035.156,1,76,9
5859,2020-08-12,수,4,414,10,27985.79,6.0,167914.74,1,76,9
7779,2020-07-23,목,4,414,10,4181.58,15.899999999999999,66487.12199999999,1,76,9
8009,2020-09-28,월,9,414,30,33584.14,16.2,544063.068,1,76,9
8092,2020-09-06,일,12,414,30,22930.88,21.0,481548.48000000004,1,76,9
4266,2020-04-23,목,4,284,10,34912.47,21.5,750618.105,0,33,5
4760,2020-05-10,일,24,284,10,42374.32,47.0,1991593.04,0,33,5
8088,2021-06-23,수,14,284,10,29382.12,40.0,1175284.8,0,33,5
9719,2020-03-08,일,6,284,20,10520.56,45.5,478685.48,0,33,5
9778,2020-12-02,수,12,284,10,20138.29,43.0,865946.4700000001,0,33,5
9948,2020-12-08,화,18,284,30,17023.07,98.0,1668260.8599999999,0,33,5
4295,2020-02-22,토,11,80,30,26519.25,12.0,318231.0,0,26,3
4408,2021-03-26,금,10,80,30,7477.04,67.0,500961.68,0,26,3
4733,2021-11-29,월,4,80,30,39653.57,32.5,1288741.025,0,26,3
6008,2021-02-25,목,24,80,10,24319.13,38.0,924126.9400000001,0,26,3
